source_file,pipeline_file,quality_status,classification,target_sql_table,mapping_status,load_eligible,loaded_rows,decision_reason
extracted_tables/037_Health_Bulletin_2013/table_0019.csv,quarantined_tables/037_Health_Bulletin_2013/table_0019.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0020.csv,quarantined_tables/037_Health_Bulletin_2013/table_0020.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0021.csv,quarantined_tables/037_Health_Bulletin_2013/table_0021.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0022.csv,quarantined_tables/037_Health_Bulletin_2013/table_0022.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0023.csv,quarantined_tables/037_Health_Bulletin_2013/table_0023.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0024.csv,quarantined_tables/037_Health_Bulletin_2013/table_0024.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0025.csv,quarantined_tables/037_Health_Bulletin_2013/table_0025.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0026.csv,quarantined_tables/037_Health_Bulletin_2013/table_0026.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0027.csv,quarantined_tables/037_Health_Bulletin_2013/table_0027.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0028.csv,quarantined_tables/037_Health_Bulletin_2013/table_0028.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0029.csv,quarantined_tables/037_Health_Bulletin_2013/table_0029.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0030.csv,quarantined_tables/037_Health_Bulletin_2013/table_0030.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0031.csv,quarantined_tables/037_Health_Bulletin_2013/table_0031.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0032.csv,quarantined_tables/037_Health_Bulletin_2013/table_0032.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0033.csv,quarantined_tables/037_Health_Bulletin_2013/table_0033.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0034.csv,quarantined_tables/037_Health_Bulletin_2013/table_0034.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0035.csv,quarantined_tables/037_Health_Bulletin_2013/table_0035.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0036.csv,quarantined_tables/037_Health_Bulletin_2013/table_0036.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0037.csv,quarantined_tables/037_Health_Bulletin_2013/table_0037.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0038.csv,quarantined_tables/037_Health_Bulletin_2013/table_0038.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0039.csv,quarantined_tables/037_Health_Bulletin_2013/table_0039.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0040.csv,quarantined_tables/037_Health_Bulletin_2013/table_0040.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0041.csv,quarantined_tables/037_Health_Bulletin_2013/table_0041.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0042.csv,quarantined_tables/037_Health_Bulletin_2013/table_0042.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0043.csv,quarantined_tables/037_Health_Bulletin_2013/table_0043.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0044.csv,quarantined_tables/037_Health_Bulletin_2013/table_0044.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0045.csv,quarantined_tables/037_Health_Bulletin_2013/table_0045.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0046.csv,quarantined_tables/037_Health_Bulletin_2013/table_0046.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0047.csv,quarantined_tables/037_Health_Bulletin_2013/table_0047.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0048.csv,quarantined_tables/037_Health_Bulletin_2013/table_0048.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0049.csv,quarantined_tables/037_Health_Bulletin_2013/table_0049.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0050.csv,quarantined_tables/037_Health_Bulletin_2013/table_0050.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0051.csv,quarantined_tables/037_Health_Bulletin_2013/table_0051.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0052.csv,quarantined_tables/037_Health_Bulletin_2013/table_0052.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0053.csv,quarantined_tables/037_Health_Bulletin_2013/table_0053.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0054.csv,quarantined_tables/037_Health_Bulletin_2013/table_0054.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0055.csv,quarantined_tables/037_Health_Bulletin_2013/table_0055.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0056.csv,quarantined_tables/037_Health_Bulletin_2013/table_0056.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0057.csv,quarantined_tables/037_Health_Bulletin_2013/table_0057.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0058.csv,quarantined_tables/037_Health_Bulletin_2013/table_0058.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0059.csv,quarantined_tables/037_Health_Bulletin_2013/table_0059.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0060.csv,quarantined_tables/037_Health_Bulletin_2013/table_0060.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0061.csv,quarantined_tables/037_Health_Bulletin_2013/table_0061.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0062.csv,quarantined_tables/037_Health_Bulletin_2013/table_0062.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0063.csv,quarantined_tables/037_Health_Bulletin_2013/table_0063.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0064.csv,quarantined_tables/037_Health_Bulletin_2013/table_0064.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0065.csv,quarantined_tables/037_Health_Bulletin_2013/table_0065.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0066.csv,quarantined_tables/037_Health_Bulletin_2013/table_0066.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0067.csv,quarantined_tables/037_Health_Bulletin_2013/table_0067.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0068.csv,quarantined_tables/037_Health_Bulletin_2013/table_0068.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0069.csv,quarantined_tables/037_Health_Bulletin_2013/table_0069.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0070.csv,quarantined_tables/037_Health_Bulletin_2013/table_0070.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0071.csv,quarantined_tables/037_Health_Bulletin_2013/table_0071.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0072.csv,quarantined_tables/037_Health_Bulletin_2013/table_0072.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0073.csv,quarantined_tables/037_Health_Bulletin_2013/table_0073.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0074.csv,quarantined_tables/037_Health_Bulletin_2013/table_0074.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0075.csv,quarantined_tables/037_Health_Bulletin_2013/table_0075.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0076.csv,quarantined_tables/037_Health_Bulletin_2013/table_0076.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0077.csv,quarantined_tables/037_Health_Bulletin_2013/table_0077.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0078.csv,quarantined_tables/037_Health_Bulletin_2013/table_0078.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0079.csv,quarantined_tables/037_Health_Bulletin_2013/table_0079.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0080.csv,quarantined_tables/037_Health_Bulletin_2013/table_0080.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0081.csv,quarantined_tables/037_Health_Bulletin_2013/table_0081.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0082.csv,quarantined_tables/037_Health_Bulletin_2013/table_0082.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0083.csv,quarantined_tables/037_Health_Bulletin_2013/table_0083.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0084.csv,quarantined_tables/037_Health_Bulletin_2013/table_0084.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0085.csv,quarantined_tables/037_Health_Bulletin_2013/table_0085.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0086.csv,quarantined_tables/037_Health_Bulletin_2013/table_0086.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0087.csv,quarantined_tables/037_Health_Bulletin_2013/table_0087.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0088.csv,quarantined_tables/037_Health_Bulletin_2013/table_0088.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0089.csv,quarantined_tables/037_Health_Bulletin_2013/table_0089.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0090.csv,quarantined_tables/037_Health_Bulletin_2013/table_0090.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0091.csv,quarantined_tables/037_Health_Bulletin_2013/table_0091.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0092.csv,quarantined_tables/037_Health_Bulletin_2013/table_0092.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0093.csv,quarantined_tables/037_Health_Bulletin_2013/table_0093.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0094.csv,quarantined_tables/037_Health_Bulletin_2013/table_0094.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0095.csv,quarantined_tables/037_Health_Bulletin_2013/table_0095.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0096.csv,quarantined_tables/037_Health_Bulletin_2013/table_0096.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0097.csv,quarantined_tables/037_Health_Bulletin_2013/table_0097.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0098.csv,quarantined_tables/037_Health_Bulletin_2013/table_0098.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0099.csv,quarantined_tables/037_Health_Bulletin_2013/table_0099.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0100.csv,quarantined_tables/037_Health_Bulletin_2013/table_0100.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0101.csv,quarantined_tables/037_Health_Bulletin_2013/table_0101.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0102.csv,quarantined_tables/037_Health_Bulletin_2013/table_0102.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0103.csv,quarantined_tables/037_Health_Bulletin_2013/table_0103.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0104.csv,quarantined_tables/037_Health_Bulletin_2013/table_0104.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0105.csv,quarantined_tables/037_Health_Bulletin_2013/table_0105.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0106.csv,quarantined_tables/037_Health_Bulletin_2013/table_0106.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0107.csv,quarantined_tables/037_Health_Bulletin_2013/table_0107.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0108.csv,quarantined_tables/037_Health_Bulletin_2013/table_0108.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0109.csv,quarantined_tables/037_Health_Bulletin_2013/table_0109.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0110.csv,quarantined_tables/037_Health_Bulletin_2013/table_0110.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0111.csv,quarantined_tables/037_Health_Bulletin_2013/table_0111.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0112.csv,quarantined_tables/037_Health_Bulletin_2013/table_0112.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0113.csv,quarantined_tables/037_Health_Bulletin_2013/table_0113.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0114.csv,quarantined_tables/037_Health_Bulletin_2013/table_0114.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0115.csv,quarantined_tables/037_Health_Bulletin_2013/table_0115.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0116.csv,quarantined_tables/037_Health_Bulletin_2013/table_0116.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0117.csv,quarantined_tables/037_Health_Bulletin_2013/table_0117.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0118.csv,quarantined_tables/037_Health_Bulletin_2013/table_0118.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0119.csv,quarantined_tables/037_Health_Bulletin_2013/table_0119.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0120.csv,quarantined_tables/037_Health_Bulletin_2013/table_0120.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0121.csv,quarantined_tables/037_Health_Bulletin_2013/table_0121.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0122.csv,quarantined_tables/037_Health_Bulletin_2013/table_0122.csv,rejected,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0123.csv,quarantined_tables/037_Health_Bulletin_2013/table_0123.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0124.csv,quarantined_tables/037_Health_Bulletin_2013/table_0124.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0125.csv,quarantined_tables/037_Health_Bulletin_2013/table_0125.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0126.csv,quarantined_tables/037_Health_Bulletin_2013/table_0126.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0127.csv,quarantined_tables/037_Health_Bulletin_2013/table_0127.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0128.csv,quarantined_tables/037_Health_Bulletin_2013/table_0128.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0129.csv,quarantined_tables/037_Health_Bulletin_2013/table_0129.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0130.csv,quarantined_tables/037_Health_Bulletin_2013/table_0130.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0131.csv,quarantined_tables/037_Health_Bulletin_2013/table_0131.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0132.csv,quarantined_tables/037_Health_Bulletin_2013/table_0132.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0133.csv,quarantined_tables/037_Health_Bulletin_2013/table_0133.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0134.csv,quarantined_tables/037_Health_Bulletin_2013/table_0134.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0135.csv,quarantined_tables/037_Health_Bulletin_2013/table_0135.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0136.csv,quarantined_tables/037_Health_Bulletin_2013/table_0136.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0137.csv,quarantined_tables/037_Health_Bulletin_2013/table_0137.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0138.csv,quarantined_tables/037_Health_Bulletin_2013/table_0138.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0139.csv,quarantined_tables/037_Health_Bulletin_2013/table_0139.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0140.csv,quarantined_tables/037_Health_Bulletin_2013/table_0140.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0141.csv,quarantined_tables/037_Health_Bulletin_2013/table_0141.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0142.csv,quarantined_tables/037_Health_Bulletin_2013/table_0142.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0143.csv,quarantined_tables/037_Health_Bulletin_2013/table_0143.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0144.csv,quarantined_tables/037_Health_Bulletin_2013/table_0144.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0145.csv,quarantined_tables/037_Health_Bulletin_2013/table_0145.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0146.csv,quarantined_tables/037_Health_Bulletin_2013/table_0146.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0147.csv,quarantined_tables/037_Health_Bulletin_2013/table_0147.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0148.csv,quarantined_tables/037_Health_Bulletin_2013/table_0148.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0149.csv,quarantined_tables/037_Health_Bulletin_2013/table_0149.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0150.csv,quarantined_tables/037_Health_Bulletin_2013/table_0150.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0151.csv,quarantined_tables/037_Health_Bulletin_2013/table_0151.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0152.csv,quarantined_tables/037_Health_Bulletin_2013/table_0152.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0153.csv,quarantined_tables/037_Health_Bulletin_2013/table_0153.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0154.csv,quarantined_tables/037_Health_Bulletin_2013/table_0154.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0155.csv,quarantined_tables/037_Health_Bulletin_2013/table_0155.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0156.csv,quarantined_tables/037_Health_Bulletin_2013/table_0156.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0157.csv,quarantined_tables/037_Health_Bulletin_2013/table_0157.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0158.csv,quarantined_tables/037_Health_Bulletin_2013/table_0158.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0159.csv,quarantined_tables/037_Health_Bulletin_2013/table_0159.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
extracted_tables/037_Health_Bulletin_2013/table_0160.csv,quarantined_tables/037_Health_Bulletin_2013/table_0160.csv,review_required,unclassified,,blocked_quality_gate,no,0,table_requires_review_or_was_rejected
