source_file,cleaned_file,status,rows_before,rows_after,columns_before,columns_after,duplicate_rows_removed,error
extracted_tables/037_Health_Bulletin_2013/table_0192.csv,cleaned_tables/037_Health_Bulletin_2013/table_0192.csv,ok,17,17,3,2,0,
extracted_tables/037_Health_Bulletin_2013/table_0193.csv,cleaned_tables/037_Health_Bulletin_2013/table_0193.csv,ok,4,4,3,2,0,
extracted_tables/037_Health_Bulletin_2013/table_0194.csv,cleaned_tables/037_Health_Bulletin_2013/table_0194.csv,ok,3,2,3,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0195.csv,cleaned_tables/037_Health_Bulletin_2013/table_0195.csv,ok,7,6,3,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0196.csv,cleaned_tables/037_Health_Bulletin_2013/table_0196.csv,ok,10,9,3,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0197.csv,cleaned_tables/037_Health_Bulletin_2013/table_0197.csv,ok,4,3,3,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0198.csv,cleaned_tables/037_Health_Bulletin_2013/table_0198.csv,ok,3,2,3,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0199.csv,cleaned_tables/037_Health_Bulletin_2013/table_0199.csv,ok,6,5,3,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0200.csv,cleaned_tables/037_Health_Bulletin_2013/table_0200.csv,ok,5,4,4,4,1,
extracted_tables/037_Health_Bulletin_2013/table_0201.csv,cleaned_tables/037_Health_Bulletin_2013/table_0201.csv,ok,4,3,8,8,1,
extracted_tables/037_Health_Bulletin_2013/table_0202.csv,cleaned_tables/037_Health_Bulletin_2013/table_0202.csv,ok,4,3,6,6,1,
extracted_tables/037_Health_Bulletin_2013/table_0203.csv,cleaned_tables/037_Health_Bulletin_2013/table_0203.csv,ok,5,4,7,7,1,
extracted_tables/037_Health_Bulletin_2013/table_0204.csv,cleaned_tables/037_Health_Bulletin_2013/table_0204.csv,ok,4,3,4,4,1,
extracted_tables/037_Health_Bulletin_2013/table_0205.csv,cleaned_tables/037_Health_Bulletin_2013/table_0205.csv,ok,15,12,3,3,3,
extracted_tables/037_Health_Bulletin_2013/table_0206.csv,cleaned_tables/037_Health_Bulletin_2013/table_0206.csv,ok,3,2,5,5,1,
extracted_tables/037_Health_Bulletin_2013/table_0207.csv,cleaned_tables/037_Health_Bulletin_2013/table_0207.csv,ok,3,2,4,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0208.csv,cleaned_tables/037_Health_Bulletin_2013/table_0208.csv,ok,3,2,4,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0209.csv,cleaned_tables/037_Health_Bulletin_2013/table_0209.csv,ok,3,2,4,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0210.csv,cleaned_tables/037_Health_Bulletin_2013/table_0210.csv,ok,3,2,4,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0211.csv,cleaned_tables/037_Health_Bulletin_2013/table_0211.csv,ok,10,9,5,5,1,
extracted_tables/037_Health_Bulletin_2013/table_0212.csv,cleaned_tables/037_Health_Bulletin_2013/table_0212.csv,ok,18,17,5,4,1,
extracted_tables/037_Health_Bulletin_2013/table_0213.csv,cleaned_tables/037_Health_Bulletin_2013/table_0213.csv,ok,9,8,5,4,1,
extracted_tables/037_Health_Bulletin_2013/table_0214.csv,cleaned_tables/037_Health_Bulletin_2013/table_0214.csv,ok,2,1,5,5,1,
extracted_tables/037_Health_Bulletin_2013/table_0215.csv,cleaned_tables/037_Health_Bulletin_2013/table_0215.csv,ok,5,5,5,5,0,
extracted_tables/037_Health_Bulletin_2013/table_0216.csv,cleaned_tables/037_Health_Bulletin_2013/table_0216.csv,ok,3,2,4,3,1,
extracted_tables/037_Health_Bulletin_2013/table_0217.csv,cleaned_tables/037_Health_Bulletin_2013/table_0217.csv,ok,15,13,4,4,2,
extracted_tables/037_Health_Bulletin_2013/table_0218.csv,cleaned_tables/037_Health_Bulletin_2013/table_0218.csv,ok,14,13,4,4,1,
extracted_tables/039_Health_Bulletin_2011/table_0001.csv,cleaned_tables/039_Health_Bulletin_2011/table_0001.csv,ok,43,42,4,4,1,
extracted_tables/039_Health_Bulletin_2011/table_0002.csv,cleaned_tables/039_Health_Bulletin_2011/table_0002.csv,ok,51,50,5,5,1,
extracted_tables/039_Health_Bulletin_2011/table_0003.csv,cleaned_tables/039_Health_Bulletin_2011/table_0003.csv,ok,34,33,3,3,1,
extracted_tables/039_Health_Bulletin_2011/table_0004.csv,cleaned_tables/039_Health_Bulletin_2011/table_0004.csv,ok,29,29,6,6,0,
extracted_tables/039_Health_Bulletin_2011/table_0005.csv,cleaned_tables/039_Health_Bulletin_2011/table_0005.csv,ok,14,13,2,2,1,
extracted_tables/039_Health_Bulletin_2011/table_0006.csv,cleaned_tables/039_Health_Bulletin_2011/table_0006.csv,ok,8,7,2,2,1,
extracted_tables/039_Health_Bulletin_2011/table_0007.csv,cleaned_tables/039_Health_Bulletin_2011/table_0007.csv,ok,3,2,5,5,1,
extracted_tables/039_Health_Bulletin_2011/table_0008.csv,cleaned_tables/039_Health_Bulletin_2011/table_0008.csv,ok,4,3,4,4,1,
extracted_tables/039_Health_Bulletin_2011/table_0009.csv,cleaned_tables/039_Health_Bulletin_2011/table_0009.csv,ok,6,5,3,3,1,
extracted_tables/039_Health_Bulletin_2011/table_0010.csv,cleaned_tables/039_Health_Bulletin_2011/table_0010.csv,ok,6,5,3,3,1,
extracted_tables/039_Health_Bulletin_2011/table_0011.csv,cleaned_tables/039_Health_Bulletin_2011/table_0011.csv,ok,12,11,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0012.csv,cleaned_tables/039_Health_Bulletin_2011/table_0012.csv,ok,9,9,9,3,0,
extracted_tables/039_Health_Bulletin_2011/table_0013.csv,cleaned_tables/039_Health_Bulletin_2011/table_0013.csv,ok,5,4,9,9,1,
extracted_tables/039_Health_Bulletin_2011/table_0014.csv,cleaned_tables/039_Health_Bulletin_2011/table_0014.csv,ok,21,20,9,9,1,
extracted_tables/039_Health_Bulletin_2011/table_0015.csv,cleaned_tables/039_Health_Bulletin_2011/table_0015.csv,ok,21,20,10,10,1,
extracted_tables/039_Health_Bulletin_2011/table_0016.csv,cleaned_tables/039_Health_Bulletin_2011/table_0016.csv,ok,13,12,10,10,1,
extracted_tables/039_Health_Bulletin_2011/table_0017.csv,cleaned_tables/039_Health_Bulletin_2011/table_0017.csv,ok,3,2,9,9,1,
extracted_tables/039_Health_Bulletin_2011/table_0018.csv,cleaned_tables/039_Health_Bulletin_2011/table_0018.csv,ok,3,2,8,7,1,
extracted_tables/039_Health_Bulletin_2011/table_0019.csv,cleaned_tables/039_Health_Bulletin_2011/table_0019.csv,ok,12,11,8,8,1,
extracted_tables/039_Health_Bulletin_2011/table_0020.csv,cleaned_tables/039_Health_Bulletin_2011/table_0020.csv,ok,14,13,2,2,1,
extracted_tables/039_Health_Bulletin_2011/table_0021.csv,cleaned_tables/039_Health_Bulletin_2011/table_0021.csv,ok,4,3,11,11,1,
extracted_tables/039_Health_Bulletin_2011/table_0022.csv,cleaned_tables/039_Health_Bulletin_2011/table_0022.csv,ok,4,0,6,0,4,
extracted_tables/039_Health_Bulletin_2011/table_0023.csv,cleaned_tables/039_Health_Bulletin_2011/table_0023.csv,ok,23,22,7,7,1,
extracted_tables/039_Health_Bulletin_2011/table_0024.csv,cleaned_tables/039_Health_Bulletin_2011/table_0024.csv,ok,13,12,7,7,1,
extracted_tables/039_Health_Bulletin_2011/table_0025.csv,cleaned_tables/039_Health_Bulletin_2011/table_0025.csv,ok,19,15,29,19,4,
extracted_tables/039_Health_Bulletin_2011/table_0026.csv,cleaned_tables/039_Health_Bulletin_2011/table_0026.csv,ok,17,10,20,12,7,
extracted_tables/039_Health_Bulletin_2011/table_0027.csv,cleaned_tables/039_Health_Bulletin_2011/table_0027.csv,ok,13,0,9,0,13,
extracted_tables/039_Health_Bulletin_2011/table_0028.csv,cleaned_tables/039_Health_Bulletin_2011/table_0028.csv,ok,22,22,12,12,0,
extracted_tables/039_Health_Bulletin_2011/table_0029.csv,cleaned_tables/039_Health_Bulletin_2011/table_0029.csv,ok,8,7,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0030.csv,cleaned_tables/039_Health_Bulletin_2011/table_0030.csv,ok,16,16,13,13,0,
extracted_tables/039_Health_Bulletin_2011/table_0031.csv,cleaned_tables/039_Health_Bulletin_2011/table_0031.csv,ok,6,6,12,12,0,
extracted_tables/039_Health_Bulletin_2011/table_0032.csv,cleaned_tables/039_Health_Bulletin_2011/table_0032.csv,ok,46,46,12,12,0,
extracted_tables/039_Health_Bulletin_2011/table_0033.csv,cleaned_tables/039_Health_Bulletin_2011/table_0033.csv,ok,24,23,12,12,1,
extracted_tables/039_Health_Bulletin_2011/table_0034.csv,cleaned_tables/039_Health_Bulletin_2011/table_0034.csv,ok,14,13,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0035.csv,cleaned_tables/039_Health_Bulletin_2011/table_0035.csv,ok,54,53,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0036.csv,cleaned_tables/039_Health_Bulletin_2011/table_0036.csv,ok,7,7,6,6,0,
extracted_tables/039_Health_Bulletin_2011/table_0037.csv,cleaned_tables/039_Health_Bulletin_2011/table_0037.csv,ok,6,5,10,10,1,
extracted_tables/039_Health_Bulletin_2011/table_0038.csv,cleaned_tables/039_Health_Bulletin_2011/table_0038.csv,ok,10,9,10,10,1,
extracted_tables/039_Health_Bulletin_2011/table_0039.csv,cleaned_tables/039_Health_Bulletin_2011/table_0039.csv,ok,12,11,7,7,1,
extracted_tables/039_Health_Bulletin_2011/table_0040.csv,cleaned_tables/039_Health_Bulletin_2011/table_0040.csv,ok,8,0,9,0,8,
extracted_tables/039_Health_Bulletin_2011/table_0041.csv,cleaned_tables/039_Health_Bulletin_2011/table_0041.csv,ok,8,0,10,0,8,
extracted_tables/039_Health_Bulletin_2011/table_0042.csv,cleaned_tables/039_Health_Bulletin_2011/table_0042.csv,ok,2,0,2,0,2,
extracted_tables/039_Health_Bulletin_2011/table_0043.csv,cleaned_tables/039_Health_Bulletin_2011/table_0043.csv,ok,6,0,10,0,6,
extracted_tables/039_Health_Bulletin_2011/table_0044.csv,cleaned_tables/039_Health_Bulletin_2011/table_0044.csv,ok,5,0,7,0,5,
extracted_tables/039_Health_Bulletin_2011/table_0045.csv,cleaned_tables/039_Health_Bulletin_2011/table_0045.csv,ok,7,0,5,0,7,
extracted_tables/039_Health_Bulletin_2011/table_0046.csv,cleaned_tables/039_Health_Bulletin_2011/table_0046.csv,ok,6,5,5,5,1,
extracted_tables/039_Health_Bulletin_2011/table_0047.csv,cleaned_tables/039_Health_Bulletin_2011/table_0047.csv,ok,3,0,11,0,3,
extracted_tables/039_Health_Bulletin_2011/table_0048.csv,cleaned_tables/039_Health_Bulletin_2011/table_0048.csv,ok,2,0,2,0,2,
extracted_tables/039_Health_Bulletin_2011/table_0049.csv,cleaned_tables/039_Health_Bulletin_2011/table_0049.csv,ok,2,0,3,0,2,
extracted_tables/039_Health_Bulletin_2011/table_0050.csv,cleaned_tables/039_Health_Bulletin_2011/table_0050.csv,ok,10,9,3,3,1,
extracted_tables/039_Health_Bulletin_2011/table_0051.csv,cleaned_tables/039_Health_Bulletin_2011/table_0051.csv,ok,8,7,3,3,1,
extracted_tables/039_Health_Bulletin_2011/table_0052.csv,cleaned_tables/039_Health_Bulletin_2011/table_0052.csv,ok,18,15,17,11,3,
extracted_tables/039_Health_Bulletin_2011/table_0053.csv,cleaned_tables/039_Health_Bulletin_2011/table_0053.csv,ok,29,26,10,8,3,
extracted_tables/039_Health_Bulletin_2011/table_0054.csv,cleaned_tables/039_Health_Bulletin_2011/table_0054.csv,ok,34,33,4,4,1,
extracted_tables/039_Health_Bulletin_2011/table_0055.csv,cleaned_tables/039_Health_Bulletin_2011/table_0055.csv,ok,22,21,10,10,1,
extracted_tables/039_Health_Bulletin_2011/table_0056.csv,cleaned_tables/039_Health_Bulletin_2011/table_0056.csv,ok,7,6,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0057.csv,cleaned_tables/039_Health_Bulletin_2011/table_0057.csv,ok,2,0,2,0,2,
extracted_tables/039_Health_Bulletin_2011/table_0058.csv,cleaned_tables/039_Health_Bulletin_2011/table_0058.csv,ok,22,22,12,12,0,
extracted_tables/039_Health_Bulletin_2011/table_0059.csv,cleaned_tables/039_Health_Bulletin_2011/table_0059.csv,ok,12,11,11,11,1,
extracted_tables/039_Health_Bulletin_2011/table_0060.csv,cleaned_tables/039_Health_Bulletin_2011/table_0060.csv,ok,13,12,5,5,1,
extracted_tables/039_Health_Bulletin_2011/table_0061.csv,cleaned_tables/039_Health_Bulletin_2011/table_0061.csv,ok,14,14,8,8,0,
extracted_tables/039_Health_Bulletin_2011/table_0062.csv,cleaned_tables/039_Health_Bulletin_2011/table_0062.csv,ok,13,12,14,14,1,
extracted_tables/039_Health_Bulletin_2011/table_0063.csv,cleaned_tables/039_Health_Bulletin_2011/table_0063.csv,ok,10,9,4,4,1,
extracted_tables/039_Health_Bulletin_2011/table_0064.csv,cleaned_tables/039_Health_Bulletin_2011/table_0064.csv,ok,7,6,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0065.csv,cleaned_tables/039_Health_Bulletin_2011/table_0065.csv,ok,76,75,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0066.csv,cleaned_tables/039_Health_Bulletin_2011/table_0066.csv,ok,74,73,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0067.csv,cleaned_tables/039_Health_Bulletin_2011/table_0067.csv,ok,12,11,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0068.csv,cleaned_tables/039_Health_Bulletin_2011/table_0068.csv,ok,61,60,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0069.csv,cleaned_tables/039_Health_Bulletin_2011/table_0069.csv,ok,81,80,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0070.csv,cleaned_tables/039_Health_Bulletin_2011/table_0070.csv,ok,21,20,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0071.csv,cleaned_tables/039_Health_Bulletin_2011/table_0071.csv,ok,54,53,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0072.csv,cleaned_tables/039_Health_Bulletin_2011/table_0072.csv,ok,77,76,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0073.csv,cleaned_tables/039_Health_Bulletin_2011/table_0073.csv,ok,31,30,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0074.csv,cleaned_tables/039_Health_Bulletin_2011/table_0074.csv,ok,16,15,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0075.csv,cleaned_tables/039_Health_Bulletin_2011/table_0075.csv,ok,13,12,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0076.csv,cleaned_tables/039_Health_Bulletin_2011/table_0076.csv,ok,7,6,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0077.csv,cleaned_tables/039_Health_Bulletin_2011/table_0077.csv,ok,58,57,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0078.csv,cleaned_tables/039_Health_Bulletin_2011/table_0078.csv,ok,53,52,17,17,1,
extracted_tables/039_Health_Bulletin_2011/table_0079.csv,cleaned_tables/039_Health_Bulletin_2011/table_0079.csv,ok,44,41,6,6,3,
extracted_tables/039_Health_Bulletin_2011/table_0080.csv,cleaned_tables/039_Health_Bulletin_2011/table_0080.csv,ok,39,37,6,6,2,
extracted_tables/039_Health_Bulletin_2011/table_0081.csv,cleaned_tables/039_Health_Bulletin_2011/table_0081.csv,ok,38,35,6,6,3,
extracted_tables/039_Health_Bulletin_2011/table_0082.csv,cleaned_tables/039_Health_Bulletin_2011/table_0082.csv,ok,33,31,6,6,2,
extracted_tables/039_Health_Bulletin_2011/table_0083.csv,cleaned_tables/039_Health_Bulletin_2011/table_0083.csv,ok,14,14,6,6,0,
extracted_tables/039_Health_Bulletin_2011/table_0084.csv,cleaned_tables/039_Health_Bulletin_2011/table_0084.csv,ok,49,46,6,6,3,
extracted_tables/039_Health_Bulletin_2011/table_0085.csv,cleaned_tables/039_Health_Bulletin_2011/table_0085.csv,ok,26,25,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0086.csv,cleaned_tables/039_Health_Bulletin_2011/table_0086.csv,ok,51,47,6,6,4,
extracted_tables/039_Health_Bulletin_2011/table_0087.csv,cleaned_tables/039_Health_Bulletin_2011/table_0087.csv,ok,38,34,6,6,4,
extracted_tables/039_Health_Bulletin_2011/table_0088.csv,cleaned_tables/039_Health_Bulletin_2011/table_0088.csv,ok,17,16,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0089.csv,cleaned_tables/039_Health_Bulletin_2011/table_0089.csv,ok,45,43,6,6,2,
extracted_tables/039_Health_Bulletin_2011/table_0090.csv,cleaned_tables/039_Health_Bulletin_2011/table_0090.csv,ok,34,33,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0091.csv,cleaned_tables/039_Health_Bulletin_2011/table_0091.csv,ok,13,13,6,6,0,
extracted_tables/039_Health_Bulletin_2011/table_0092.csv,cleaned_tables/039_Health_Bulletin_2011/table_0092.csv,ok,35,34,6,6,1,
extracted_tables/039_Health_Bulletin_2011/table_0093.csv,cleaned_tables/039_Health_Bulletin_2011/table_0093.csv,ok,31,30,6,6,1,
extracted_tables/041_Health_Bulletin_2009/table_0001.csv,cleaned_tables/041_Health_Bulletin_2009/table_0001.csv,ok,9,8,4,4,1,
extracted_tables/041_Health_Bulletin_2009/table_0002.csv,cleaned_tables/041_Health_Bulletin_2009/table_0002.csv,ok,33,33,14,8,0,
extracted_tables/041_Health_Bulletin_2009/table_0003.csv,cleaned_tables/041_Health_Bulletin_2009/table_0003.csv,ok,12,12,18,12,0,
extracted_tables/041_Health_Bulletin_2009/table_0004.csv,cleaned_tables/041_Health_Bulletin_2009/table_0004.csv,ok,11,11,9,4,0,
extracted_tables/041_Health_Bulletin_2009/table_0005.csv,cleaned_tables/041_Health_Bulletin_2009/table_0005.csv,ok,21,21,16,12,0,
extracted_tables/041_Health_Bulletin_2009/table_0006.csv,cleaned_tables/041_Health_Bulletin_2009/table_0006.csv,ok,12,12,7,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0007.csv,cleaned_tables/041_Health_Bulletin_2009/table_0007.csv,ok,14,14,6,6,0,
extracted_tables/041_Health_Bulletin_2009/table_0008.csv,cleaned_tables/041_Health_Bulletin_2009/table_0008.csv,ok,15,15,7,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0009.csv,cleaned_tables/041_Health_Bulletin_2009/table_0009.csv,ok,32,32,24,16,0,
extracted_tables/041_Health_Bulletin_2009/table_0010.csv,cleaned_tables/041_Health_Bulletin_2009/table_0010.csv,ok,12,12,24,16,0,
extracted_tables/041_Health_Bulletin_2009/table_0011.csv,cleaned_tables/041_Health_Bulletin_2009/table_0011.csv,ok,6,6,6,5,0,
extracted_tables/041_Health_Bulletin_2009/table_0012.csv,cleaned_tables/041_Health_Bulletin_2009/table_0012.csv,ok,16,13,17,17,3,
extracted_tables/041_Health_Bulletin_2009/table_0013.csv,cleaned_tables/041_Health_Bulletin_2009/table_0013.csv,ok,20,19,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0014.csv,cleaned_tables/041_Health_Bulletin_2009/table_0014.csv,ok,8,7,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0015.csv,cleaned_tables/041_Health_Bulletin_2009/table_0015.csv,ok,9,8,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0016.csv,cleaned_tables/041_Health_Bulletin_2009/table_0016.csv,ok,13,12,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0017.csv,cleaned_tables/041_Health_Bulletin_2009/table_0017.csv,ok,9,8,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0018.csv,cleaned_tables/041_Health_Bulletin_2009/table_0018.csv,ok,12,11,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0019.csv,cleaned_tables/041_Health_Bulletin_2009/table_0019.csv,ok,36,34,21,17,2,
extracted_tables/041_Health_Bulletin_2009/table_0020.csv,cleaned_tables/041_Health_Bulletin_2009/table_0020.csv,ok,28,27,17,17,1,
extracted_tables/041_Health_Bulletin_2009/table_0021.csv,cleaned_tables/041_Health_Bulletin_2009/table_0021.csv,ok,3,3,28,23,0,
extracted_tables/041_Health_Bulletin_2009/table_0022.csv,cleaned_tables/041_Health_Bulletin_2009/table_0022.csv,ok,12,11,9,9,1,
extracted_tables/041_Health_Bulletin_2009/table_0023.csv,cleaned_tables/041_Health_Bulletin_2009/table_0023.csv,ok,12,11,8,8,1,
extracted_tables/041_Health_Bulletin_2009/table_0024.csv,cleaned_tables/041_Health_Bulletin_2009/table_0024.csv,ok,4,3,3,3,1,
extracted_tables/041_Health_Bulletin_2009/table_0025.csv,cleaned_tables/041_Health_Bulletin_2009/table_0025.csv,ok,9,9,46,31,0,
extracted_tables/041_Health_Bulletin_2009/table_0026.csv,cleaned_tables/041_Health_Bulletin_2009/table_0026.csv,ok,8,8,24,9,0,
extracted_tables/041_Health_Bulletin_2009/table_0027.csv,cleaned_tables/041_Health_Bulletin_2009/table_0027.csv,ok,6,5,9,3,1,
extracted_tables/041_Health_Bulletin_2009/table_0028.csv,cleaned_tables/041_Health_Bulletin_2009/table_0028.csv,ok,7,6,5,5,1,
extracted_tables/041_Health_Bulletin_2009/table_0029.csv,cleaned_tables/041_Health_Bulletin_2009/table_0029.csv,ok,3,3,19,12,0,
extracted_tables/041_Health_Bulletin_2009/table_0030.csv,cleaned_tables/041_Health_Bulletin_2009/table_0030.csv,ok,10,10,17,12,0,
extracted_tables/041_Health_Bulletin_2009/table_0031.csv,cleaned_tables/041_Health_Bulletin_2009/table_0031.csv,ok,10,10,14,9,0,
extracted_tables/041_Health_Bulletin_2009/table_0032.csv,cleaned_tables/041_Health_Bulletin_2009/table_0032.csv,ok,4,4,2,2,0,
extracted_tables/041_Health_Bulletin_2009/table_0033.csv,cleaned_tables/041_Health_Bulletin_2009/table_0033.csv,ok,6,6,9,6,0,
extracted_tables/041_Health_Bulletin_2009/table_0034.csv,cleaned_tables/041_Health_Bulletin_2009/table_0034.csv,ok,2,1,10,7,1,
extracted_tables/041_Health_Bulletin_2009/table_0035.csv,cleaned_tables/041_Health_Bulletin_2009/table_0035.csv,ok,4,4,15,10,0,
extracted_tables/041_Health_Bulletin_2009/table_0036.csv,cleaned_tables/041_Health_Bulletin_2009/table_0036.csv,ok,12,12,9,6,0,
extracted_tables/041_Health_Bulletin_2009/table_0037.csv,cleaned_tables/041_Health_Bulletin_2009/table_0037.csv,ok,11,11,15,10,0,
extracted_tables/041_Health_Bulletin_2009/table_0038.csv,cleaned_tables/041_Health_Bulletin_2009/table_0038.csv,ok,4,3,4,4,1,
extracted_tables/041_Health_Bulletin_2009/table_0039.csv,cleaned_tables/041_Health_Bulletin_2009/table_0039.csv,ok,6,5,4,4,1,
extracted_tables/041_Health_Bulletin_2009/table_0040.csv,cleaned_tables/041_Health_Bulletin_2009/table_0040.csv,ok,9,9,13,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0041.csv,cleaned_tables/041_Health_Bulletin_2009/table_0041.csv,ok,3,3,14,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0042.csv,cleaned_tables/041_Health_Bulletin_2009/table_0042.csv,ok,6,6,9,6,0,
extracted_tables/041_Health_Bulletin_2009/table_0043.csv,cleaned_tables/041_Health_Bulletin_2009/table_0043.csv,ok,11,11,12,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0044.csv,cleaned_tables/041_Health_Bulletin_2009/table_0044.csv,ok,9,8,5,4,1,
extracted_tables/041_Health_Bulletin_2009/table_0045.csv,cleaned_tables/041_Health_Bulletin_2009/table_0045.csv,ok,4,3,3,3,1,
extracted_tables/041_Health_Bulletin_2009/table_0046.csv,cleaned_tables/041_Health_Bulletin_2009/table_0046.csv,ok,7,7,8,5,0,
extracted_tables/041_Health_Bulletin_2009/table_0047.csv,cleaned_tables/041_Health_Bulletin_2009/table_0047.csv,ok,9,9,9,5,0,
extracted_tables/041_Health_Bulletin_2009/table_0048.csv,cleaned_tables/041_Health_Bulletin_2009/table_0048.csv,ok,11,11,17,10,0,
extracted_tables/041_Health_Bulletin_2009/table_0049.csv,cleaned_tables/041_Health_Bulletin_2009/table_0049.csv,ok,8,8,6,3,0,
extracted_tables/041_Health_Bulletin_2009/table_0050.csv,cleaned_tables/041_Health_Bulletin_2009/table_0050.csv,ok,6,6,15,5,0,
extracted_tables/041_Health_Bulletin_2009/table_0051.csv,cleaned_tables/041_Health_Bulletin_2009/table_0051.csv,ok,9,9,8,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0052.csv,cleaned_tables/041_Health_Bulletin_2009/table_0052.csv,ok,5,3,9,6,2,
extracted_tables/041_Health_Bulletin_2009/table_0053.csv,cleaned_tables/041_Health_Bulletin_2009/table_0053.csv,ok,13,4,19,6,9,
extracted_tables/041_Health_Bulletin_2009/table_0054.csv,cleaned_tables/041_Health_Bulletin_2009/table_0054.csv,ok,12,2,19,6,10,
extracted_tables/041_Health_Bulletin_2009/table_0055.csv,cleaned_tables/041_Health_Bulletin_2009/table_0055.csv,ok,5,2,10,4,3,
extracted_tables/041_Health_Bulletin_2009/table_0056.csv,cleaned_tables/041_Health_Bulletin_2009/table_0056.csv,ok,5,4,9,1,1,
extracted_tables/041_Health_Bulletin_2009/table_0057.csv,cleaned_tables/041_Health_Bulletin_2009/table_0057.csv,ok,3,2,7,2,1,
extracted_tables/041_Health_Bulletin_2009/table_0058.csv,cleaned_tables/041_Health_Bulletin_2009/table_0058.csv,ok,6,6,12,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0059.csv,cleaned_tables/041_Health_Bulletin_2009/table_0059.csv,ok,3,0,8,0,3,
extracted_tables/041_Health_Bulletin_2009/table_0060.csv,cleaned_tables/041_Health_Bulletin_2009/table_0060.csv,ok,3,2,7,5,1,
extracted_tables/041_Health_Bulletin_2009/table_0061.csv,cleaned_tables/041_Health_Bulletin_2009/table_0061.csv,ok,8,8,11,5,0,
extracted_tables/041_Health_Bulletin_2009/table_0062.csv,cleaned_tables/041_Health_Bulletin_2009/table_0062.csv,ok,23,21,5,5,2,
extracted_tables/041_Health_Bulletin_2009/table_0063.csv,cleaned_tables/041_Health_Bulletin_2009/table_0063.csv,ok,8,7,2,2,1,
extracted_tables/041_Health_Bulletin_2009/table_0064.csv,cleaned_tables/041_Health_Bulletin_2009/table_0064.csv,ok,5,5,30,19,0,
extracted_tables/041_Health_Bulletin_2009/table_0065.csv,cleaned_tables/041_Health_Bulletin_2009/table_0065.csv,ok,15,15,25,10,0,
extracted_tables/041_Health_Bulletin_2009/table_0066.csv,cleaned_tables/041_Health_Bulletin_2009/table_0066.csv,ok,5,5,28,10,0,
extracted_tables/041_Health_Bulletin_2009/table_0067.csv,cleaned_tables/041_Health_Bulletin_2009/table_0067.csv,ok,3,3,19,8,0,
extracted_tables/041_Health_Bulletin_2009/table_0068.csv,cleaned_tables/041_Health_Bulletin_2009/table_0068.csv,ok,2,2,19,7,0,
extracted_tables/041_Health_Bulletin_2009/table_0069.csv,cleaned_tables/041_Health_Bulletin_2009/table_0069.csv,ok,23,23,25,15,0,
extracted_tables/041_Health_Bulletin_2009/table_0070.csv,cleaned_tables/041_Health_Bulletin_2009/table_0070.csv,ok,4,4,27,14,0,
extracted_tables/041_Health_Bulletin_2009/table_0071.csv,cleaned_tables/041_Health_Bulletin_2009/table_0071.csv,ok,9,8,7,3,1,
