source_file,file,rows,cols,quality_status,quality_reasons,status,error
extracted_tables/037_Health_Bulletin_2013/table_0105.csv,quarantined_tables/037_Health_Bulletin_2013/table_0105.csv,2,7,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0106.csv,quarantined_tables/037_Health_Bulletin_2013/table_0106.csv,10,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0107.csv,quarantined_tables/037_Health_Bulletin_2013/table_0107.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0108.csv,quarantined_tables/037_Health_Bulletin_2013/table_0108.csv,4,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0109.csv,quarantined_tables/037_Health_Bulletin_2013/table_0109.csv,7,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0110.csv,quarantined_tables/037_Health_Bulletin_2013/table_0110.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0111.csv,quarantined_tables/037_Health_Bulletin_2013/table_0111.csv,4,9,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0112.csv,quarantined_tables/037_Health_Bulletin_2013/table_0112.csv,8,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0113.csv,quarantined_tables/037_Health_Bulletin_2013/table_0113.csv,2,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0114.csv,quarantined_tables/037_Health_Bulletin_2013/table_0114.csv,3,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0115.csv,quarantined_tables/037_Health_Bulletin_2013/table_0115.csv,3,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0116.csv,quarantined_tables/037_Health_Bulletin_2013/table_0116.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0117.csv,quarantined_tables/037_Health_Bulletin_2013/table_0117.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0118.csv,quarantined_tables/037_Health_Bulletin_2013/table_0118.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/037_Health_Bulletin_2013/table_0119.csv,quarantined_tables/037_Health_Bulletin_2013/table_0119.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/037_Health_Bulletin_2013/table_0120.csv,quarantined_tables/037_Health_Bulletin_2013/table_0120.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/037_Health_Bulletin_2013/table_0121.csv,quarantined_tables/037_Health_Bulletin_2013/table_0121.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/037_Health_Bulletin_2013/table_0122.csv,quarantined_tables/037_Health_Bulletin_2013/table_0122.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/037_Health_Bulletin_2013/table_0123.csv,quarantined_tables/037_Health_Bulletin_2013/table_0123.csv,6,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0124.csv,quarantined_tables/037_Health_Bulletin_2013/table_0124.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0125.csv,quarantined_tables/037_Health_Bulletin_2013/table_0125.csv,3,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0126.csv,quarantined_tables/037_Health_Bulletin_2013/table_0126.csv,2,7,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0127.csv,quarantined_tables/037_Health_Bulletin_2013/table_0127.csv,3,9,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0128.csv,quarantined_tables/037_Health_Bulletin_2013/table_0128.csv,12,9,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0129.csv,quarantined_tables/037_Health_Bulletin_2013/table_0129.csv,2,7,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0130.csv,quarantined_tables/037_Health_Bulletin_2013/table_0130.csv,2,7,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0131.csv,quarantined_tables/037_Health_Bulletin_2013/table_0131.csv,4,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0132.csv,quarantined_tables/037_Health_Bulletin_2013/table_0132.csv,8,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0133.csv,quarantined_tables/037_Health_Bulletin_2013/table_0133.csv,8,7,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0134.csv,quarantined_tables/037_Health_Bulletin_2013/table_0134.csv,10,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0135.csv,quarantined_tables/037_Health_Bulletin_2013/table_0135.csv,10,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0136.csv,quarantined_tables/037_Health_Bulletin_2013/table_0136.csv,10,7,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0137.csv,quarantined_tables/037_Health_Bulletin_2013/table_0137.csv,8,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0138.csv,quarantined_tables/037_Health_Bulletin_2013/table_0138.csv,8,13,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0139.csv,quarantined_tables/037_Health_Bulletin_2013/table_0139.csv,8,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0140.csv,quarantined_tables/037_Health_Bulletin_2013/table_0140.csv,8,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0141.csv,quarantined_tables/037_Health_Bulletin_2013/table_0141.csv,8,12,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0142.csv,quarantined_tables/037_Health_Bulletin_2013/table_0142.csv,8,13,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0143.csv,quarantined_tables/037_Health_Bulletin_2013/table_0143.csv,8,13,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0144.csv,quarantined_tables/037_Health_Bulletin_2013/table_0144.csv,8,13,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0145.csv,quarantined_tables/037_Health_Bulletin_2013/table_0145.csv,8,13,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0146.csv,quarantined_tables/037_Health_Bulletin_2013/table_0146.csv,8,15,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0147.csv,quarantined_tables/037_Health_Bulletin_2013/table_0147.csv,8,13,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0148.csv,quarantined_tables/037_Health_Bulletin_2013/table_0148.csv,8,9,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0149.csv,quarantined_tables/037_Health_Bulletin_2013/table_0149.csv,8,14,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0150.csv,quarantined_tables/037_Health_Bulletin_2013/table_0150.csv,8,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0151.csv,quarantined_tables/037_Health_Bulletin_2013/table_0151.csv,9,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0152.csv,quarantined_tables/037_Health_Bulletin_2013/table_0152.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0153.csv,quarantined_tables/037_Health_Bulletin_2013/table_0153.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0154.csv,quarantined_tables/037_Health_Bulletin_2013/table_0154.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0155.csv,quarantined_tables/037_Health_Bulletin_2013/table_0155.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0156.csv,quarantined_tables/037_Health_Bulletin_2013/table_0156.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0157.csv,quarantined_tables/037_Health_Bulletin_2013/table_0157.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0158.csv,quarantined_tables/037_Health_Bulletin_2013/table_0158.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0159.csv,quarantined_tables/037_Health_Bulletin_2013/table_0159.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0160.csv,quarantined_tables/037_Health_Bulletin_2013/table_0160.csv,2,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0161.csv,quarantined_tables/037_Health_Bulletin_2013/table_0161.csv,4,7,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0162.csv,quarantined_tables/037_Health_Bulletin_2013/table_0162.csv,2,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0163.csv,quarantined_tables/037_Health_Bulletin_2013/table_0163.csv,7,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0164.csv,quarantined_tables/037_Health_Bulletin_2013/table_0164.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0165.csv,quarantined_tables/037_Health_Bulletin_2013/table_0165.csv,4,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0166.csv,quarantined_tables/037_Health_Bulletin_2013/table_0166.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0167.csv,quarantined_tables/037_Health_Bulletin_2013/table_0167.csv,10,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0168.csv,quarantined_tables/037_Health_Bulletin_2013/table_0168.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0169.csv,quarantined_tables/037_Health_Bulletin_2013/table_0169.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0170.csv,quarantined_tables/037_Health_Bulletin_2013/table_0170.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0171.csv,quarantined_tables/037_Health_Bulletin_2013/table_0171.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0172.csv,quarantined_tables/037_Health_Bulletin_2013/table_0172.csv,2,9,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0173.csv,quarantined_tables/037_Health_Bulletin_2013/table_0173.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0174.csv,quarantined_tables/037_Health_Bulletin_2013/table_0174.csv,3,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0175.csv,quarantined_tables/037_Health_Bulletin_2013/table_0175.csv,3,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0176.csv,quarantined_tables/037_Health_Bulletin_2013/table_0176.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0177.csv,quarantined_tables/037_Health_Bulletin_2013/table_0177.csv,7,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0178.csv,quarantined_tables/037_Health_Bulletin_2013/table_0178.csv,20,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0179.csv,quarantined_tables/037_Health_Bulletin_2013/table_0179.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0180.csv,quarantined_tables/037_Health_Bulletin_2013/table_0180.csv,5,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0181.csv,quarantined_tables/037_Health_Bulletin_2013/table_0181.csv,6,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0182.csv,quarantined_tables/037_Health_Bulletin_2013/table_0182.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0183.csv,quarantined_tables/037_Health_Bulletin_2013/table_0183.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0184.csv,quarantined_tables/037_Health_Bulletin_2013/table_0184.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0185.csv,quarantined_tables/037_Health_Bulletin_2013/table_0185.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0186.csv,quarantined_tables/037_Health_Bulletin_2013/table_0186.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0187.csv,quarantined_tables/037_Health_Bulletin_2013/table_0187.csv,2,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0188.csv,quarantined_tables/037_Health_Bulletin_2013/table_0188.csv,12,4,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0189.csv,quarantined_tables/037_Health_Bulletin_2013/table_0189.csv,4,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0190.csv,quarantined_tables/037_Health_Bulletin_2013/table_0190.csv,6,3,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0191.csv,quarantined_tables/037_Health_Bulletin_2013/table_0191.csv,4,3,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0192.csv,quarantined_tables/037_Health_Bulletin_2013/table_0192.csv,17,2,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0193.csv,quarantined_tables/037_Health_Bulletin_2013/table_0193.csv,4,2,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0194.csv,quarantined_tables/037_Health_Bulletin_2013/table_0194.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0195.csv,quarantined_tables/037_Health_Bulletin_2013/table_0195.csv,7,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0196.csv,quarantined_tables/037_Health_Bulletin_2013/table_0196.csv,10,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0197.csv,quarantined_tables/037_Health_Bulletin_2013/table_0197.csv,4,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0198.csv,quarantined_tables/037_Health_Bulletin_2013/table_0198.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0199.csv,quarantined_tables/037_Health_Bulletin_2013/table_0199.csv,6,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0200.csv,quarantined_tables/037_Health_Bulletin_2013/table_0200.csv,5,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0201.csv,quarantined_tables/037_Health_Bulletin_2013/table_0201.csv,4,8,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0202.csv,quarantined_tables/037_Health_Bulletin_2013/table_0202.csv,4,6,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0203.csv,quarantined_tables/037_Health_Bulletin_2013/table_0203.csv,5,7,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0204.csv,quarantined_tables/037_Health_Bulletin_2013/table_0204.csv,4,4,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0205.csv,quarantined_tables/037_Health_Bulletin_2013/table_0205.csv,13,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0206.csv,quarantined_tables/037_Health_Bulletin_2013/table_0206.csv,3,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0207.csv,quarantined_tables/037_Health_Bulletin_2013/table_0207.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0208.csv,quarantined_tables/037_Health_Bulletin_2013/table_0208.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0209.csv,quarantined_tables/037_Health_Bulletin_2013/table_0209.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0210.csv,quarantined_tables/037_Health_Bulletin_2013/table_0210.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0211.csv,quarantined_tables/037_Health_Bulletin_2013/table_0211.csv,10,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0212.csv,quarantined_tables/037_Health_Bulletin_2013/table_0212.csv,18,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0213.csv,quarantined_tables/037_Health_Bulletin_2013/table_0213.csv,9,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0214.csv,quarantined_tables/037_Health_Bulletin_2013/table_0214.csv,2,5,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0215.csv,quarantined_tables/037_Health_Bulletin_2013/table_0215.csv,5,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0216.csv,quarantined_tables/037_Health_Bulletin_2013/table_0216.csv,3,3,review_required,placeholder_headers,ok,
extracted_tables/037_Health_Bulletin_2013/table_0217.csv,quarantined_tables/037_Health_Bulletin_2013/table_0217.csv,14,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/037_Health_Bulletin_2013/table_0218.csv,quarantined_tables/037_Health_Bulletin_2013/table_0218.csv,14,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0001.csv,quarantined_tables/039_Health_Bulletin_2011/table_0001.csv,43,4,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0002.csv,quarantined_tables/039_Health_Bulletin_2011/table_0002.csv,51,5,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0003.csv,quarantined_tables/039_Health_Bulletin_2011/table_0003.csv,34,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0004.csv,quarantined_tables/039_Health_Bulletin_2011/table_0004.csv,29,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0005.csv,quarantined_tables/039_Health_Bulletin_2011/table_0005.csv,14,2,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0006.csv,quarantined_tables/039_Health_Bulletin_2011/table_0006.csv,8,2,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0007.csv,quarantined_tables/039_Health_Bulletin_2011/table_0007.csv,3,5,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0008.csv,quarantined_tables/039_Health_Bulletin_2011/table_0008.csv,4,4,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0009.csv,quarantined_tables/039_Health_Bulletin_2011/table_0009.csv,6,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0010.csv,quarantined_tables/039_Health_Bulletin_2011/table_0010.csv,6,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0011.csv,quarantined_tables/039_Health_Bulletin_2011/table_0011.csv,12,6,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0012.csv,quarantined_tables/039_Health_Bulletin_2011/table_0012.csv,9,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0013.csv,quarantined_tables/039_Health_Bulletin_2011/table_0013.csv,5,9,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0014.csv,quarantined_tables/039_Health_Bulletin_2011/table_0014.csv,21,9,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0015.csv,quarantined_tables/039_Health_Bulletin_2011/table_0015.csv,21,10,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0016.csv,quarantined_tables/039_Health_Bulletin_2011/table_0016.csv,13,10,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0017.csv,quarantined_tables/039_Health_Bulletin_2011/table_0017.csv,3,9,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0018.csv,quarantined_tables/039_Health_Bulletin_2011/table_0018.csv,3,8,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0019.csv,quarantined_tables/039_Health_Bulletin_2011/table_0019.csv,12,8,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0020.csv,quarantined_tables/039_Health_Bulletin_2011/table_0020.csv,14,2,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0021.csv,quarantined_tables/039_Health_Bulletin_2011/table_0021.csv,4,11,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0022.csv,quarantined_tables/039_Health_Bulletin_2011/table_0022.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0023.csv,quarantined_tables/039_Health_Bulletin_2011/table_0023.csv,23,7,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0024.csv,quarantined_tables/039_Health_Bulletin_2011/table_0024.csv,13,7,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0025.csv,quarantined_tables/039_Health_Bulletin_2011/table_0025.csv,15,19,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0026.csv,quarantined_tables/039_Health_Bulletin_2011/table_0026.csv,11,15,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0027.csv,quarantined_tables/039_Health_Bulletin_2011/table_0027.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0028.csv,quarantined_tables/039_Health_Bulletin_2011/table_0028.csv,22,12,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0029.csv,quarantined_tables/039_Health_Bulletin_2011/table_0029.csv,8,6,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0030.csv,quarantined_tables/039_Health_Bulletin_2011/table_0030.csv,16,13,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0031.csv,quarantined_tables/039_Health_Bulletin_2011/table_0031.csv,6,12,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0032.csv,quarantined_tables/039_Health_Bulletin_2011/table_0032.csv,46,12,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0033.csv,quarantined_tables/039_Health_Bulletin_2011/table_0033.csv,23,12,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0034.csv,quarantined_tables/039_Health_Bulletin_2011/table_0034.csv,14,6,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0035.csv,quarantined_tables/039_Health_Bulletin_2011/table_0035.csv,54,6,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0036.csv,quarantined_tables/039_Health_Bulletin_2011/table_0036.csv,7,6,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0037.csv,quarantined_tables/039_Health_Bulletin_2011/table_0037.csv,6,10,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0038.csv,quarantined_tables/039_Health_Bulletin_2011/table_0038.csv,10,10,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0039.csv,quarantined_tables/039_Health_Bulletin_2011/table_0039.csv,12,7,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0040.csv,quarantined_tables/039_Health_Bulletin_2011/table_0040.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0041.csv,quarantined_tables/039_Health_Bulletin_2011/table_0041.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0042.csv,quarantined_tables/039_Health_Bulletin_2011/table_0042.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0043.csv,quarantined_tables/039_Health_Bulletin_2011/table_0043.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0044.csv,quarantined_tables/039_Health_Bulletin_2011/table_0044.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0045.csv,quarantined_tables/039_Health_Bulletin_2011/table_0045.csv,1,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0046.csv,quarantined_tables/039_Health_Bulletin_2011/table_0046.csv,6,5,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0047.csv,quarantined_tables/039_Health_Bulletin_2011/table_0047.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0048.csv,quarantined_tables/039_Health_Bulletin_2011/table_0048.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0049.csv,quarantined_tables/039_Health_Bulletin_2011/table_0049.csv,0,0,rejected,empty_or_single_column,ok,
extracted_tables/039_Health_Bulletin_2011/table_0050.csv,quarantined_tables/039_Health_Bulletin_2011/table_0050.csv,10,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0051.csv,quarantined_tables/039_Health_Bulletin_2011/table_0051.csv,8,3,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0052.csv,quarantined_tables/039_Health_Bulletin_2011/table_0052.csv,15,11,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0053.csv,quarantined_tables/039_Health_Bulletin_2011/table_0053.csv,26,8,review_required,placeholder_headers;high_internal_blank_ratio,ok,
extracted_tables/039_Health_Bulletin_2011/table_0054.csv,quarantined_tables/039_Health_Bulletin_2011/table_0054.csv,34,4,review_required,placeholder_headers,ok,
extracted_tables/039_Health_Bulletin_2011/table_0055.csv,quarantined_tables/039_Health_Bulletin_2011/table_0055.csv,22,10,review_required,placeholder_headers;high_internal_blank_ratio,ok,
