file,category,rows,cols
extracted_tables/032_Health_Bulletin_2018/table_0231.csv,other,2,3
extracted_tables/032_Health_Bulletin_2018/table_0105.csv,other,13,4
extracted_tables/032_Health_Bulletin_2018/table_0063.csv,population,14,5
extracted_tables/032_Health_Bulletin_2018/table_0021.csv,other,13,2
extracted_tables/032_Health_Bulletin_2018/table_0100.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0265.csv,other,9,2
extracted_tables/032_Health_Bulletin_2018/table_0009.csv,other,11,3
extracted_tables/032_Health_Bulletin_2018/table_0148.csv,health_stat,15,4
extracted_tables/032_Health_Bulletin_2018/table_0092.csv,other,2,5
extracted_tables/032_Health_Bulletin_2018/table_0117.csv,health_stat,16,2
extracted_tables/032_Health_Bulletin_2018/table_0177.csv,cancer,13,2
extracted_tables/032_Health_Bulletin_2018/table_0007.csv,other,15,3
extracted_tables/032_Health_Bulletin_2018/table_0259.csv,other,6,2
extracted_tables/032_Health_Bulletin_2018/table_0176.csv,cancer,13,2
extracted_tables/032_Health_Bulletin_2018/table_0145.csv,health_stat,3,5
extracted_tables/032_Health_Bulletin_2018/table_0087.csv,other,7,4
extracted_tables/032_Health_Bulletin_2018/table_0159.csv,human_resource,2,4
extracted_tables/032_Health_Bulletin_2018/table_0170.csv,human_resource,14,7
extracted_tables/032_Health_Bulletin_2018/table_0120.csv,other,13,4
extracted_tables/032_Health_Bulletin_2018/table_0093.csv,other,3,5
extracted_tables/032_Health_Bulletin_2018/table_0042.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0202.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0266.csv,human_resource,13,2
extracted_tables/032_Health_Bulletin_2018/table_0112.csv,health_stat,16,2
extracted_tables/032_Health_Bulletin_2018/table_0097.csv,other,9,5
extracted_tables/032_Health_Bulletin_2018/table_0216.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0264.csv,other,13,2
extracted_tables/032_Health_Bulletin_2018/table_0262.csv,surgery,12,2
extracted_tables/032_Health_Bulletin_2018/table_0141.csv,health_stat,3,5
extracted_tables/032_Health_Bulletin_2018/table_0138.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0082.csv,other,3,5
extracted_tables/032_Health_Bulletin_2018/table_0091.csv,health_stat,3,5
extracted_tables/032_Health_Bulletin_2018/table_0038.csv,other,9,4
extracted_tables/032_Health_Bulletin_2018/table_0218.csv,health_stat,11,5
extracted_tables/032_Health_Bulletin_2018/table_0017.csv,other,2,2
extracted_tables/032_Health_Bulletin_2018/table_0175.csv,other,4,5
extracted_tables/032_Health_Bulletin_2018/table_0010.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0243.csv,health_stat,21,6
extracted_tables/032_Health_Bulletin_2018/table_0055.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0003.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0167.csv,human_resource,13,2
extracted_tables/032_Health_Bulletin_2018/table_0033.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0142.csv,health_stat,6,5
extracted_tables/032_Health_Bulletin_2018/table_0228.csv,surgery,14,2
extracted_tables/032_Health_Bulletin_2018/table_0208.csv,other,2,2
extracted_tables/032_Health_Bulletin_2018/table_0084.csv,other,4,2
extracted_tables/032_Health_Bulletin_2018/table_0248.csv,population,8,2
extracted_tables/032_Health_Bulletin_2018/table_0119.csv,other,11,6
extracted_tables/032_Health_Bulletin_2018/table_0229.csv,other,2,3
extracted_tables/032_Health_Bulletin_2018/table_0270.csv,other,6,2
extracted_tables/032_Health_Bulletin_2018/table_0025.csv,other,2,4
extracted_tables/032_Health_Bulletin_2018/table_0150.csv,health_stat,12,2
extracted_tables/032_Health_Bulletin_2018/table_0039.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0151.csv,other,13,2
extracted_tables/032_Health_Bulletin_2018/table_0215.csv,other,5,15
extracted_tables/032_Health_Bulletin_2018/table_0198.csv,cancer,13,2
extracted_tables/032_Health_Bulletin_2018/table_0133.csv,health_stat,8,3
extracted_tables/032_Health_Bulletin_2018/table_0246.csv,other,13,3
extracted_tables/032_Health_Bulletin_2018/table_0189.csv,other,4,2
extracted_tables/032_Health_Bulletin_2018/table_0211.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0136.csv,health_stat,32,3
extracted_tables/032_Health_Bulletin_2018/table_0178.csv,human_resource,13,3
extracted_tables/032_Health_Bulletin_2018/table_0096.csv,other,7,2
extracted_tables/032_Health_Bulletin_2018/table_0106.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0028.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0118.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0073.csv,other,4,4
extracted_tables/032_Health_Bulletin_2018/table_0081.csv,other,4,3
extracted_tables/032_Health_Bulletin_2018/table_0095.csv,other,4,3
extracted_tables/032_Health_Bulletin_2018/table_0024.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0146.csv,health_stat,12,4
extracted_tables/032_Health_Bulletin_2018/table_0166.csv,other,2,2
extracted_tables/032_Health_Bulletin_2018/table_0241.csv,health_stat,7,5
extracted_tables/032_Health_Bulletin_2018/table_0002.csv,population,13,3
extracted_tables/032_Health_Bulletin_2018/table_0005.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0110.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0075.csv,other,2,2
extracted_tables/032_Health_Bulletin_2018/table_0221.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0185.csv,other,14,4
extracted_tables/032_Health_Bulletin_2018/table_0242.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0173.csv,human_resource,13,2
extracted_tables/032_Health_Bulletin_2018/table_0053.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0144.csv,health_stat,3,5
extracted_tables/032_Health_Bulletin_2018/table_0060.csv,other,2,12
extracted_tables/032_Health_Bulletin_2018/table_0158.csv,other,3,3
extracted_tables/032_Health_Bulletin_2018/table_0252.csv,health_stat,4,2
extracted_tables/032_Health_Bulletin_2018/table_0085.csv,other,2,2
extracted_tables/032_Health_Bulletin_2018/table_0065.csv,health_stat,21,4
extracted_tables/032_Health_Bulletin_2018/table_0029.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0104.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0132.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0077.csv,other,7,3
extracted_tables/032_Health_Bulletin_2018/table_0212.csv,other,3,3
extracted_tables/032_Health_Bulletin_2018/table_0165.csv,other,2,2
extracted_tables/032_Health_Bulletin_2018/table_0001.csv,other,3,5
extracted_tables/032_Health_Bulletin_2018/table_0154.csv,human_resource,7,6
extracted_tables/032_Health_Bulletin_2018/table_0059.csv,other,4,3
extracted_tables/032_Health_Bulletin_2018/table_0115.csv,health_stat,13,2
extracted_tables/032_Health_Bulletin_2018/table_0056.csv,population,13,3
extracted_tables/032_Health_Bulletin_2018/table_0230.csv,other,2,3
extracted_tables/032_Health_Bulletin_2018/table_0200.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0213.csv,other,3,3
extracted_tables/032_Health_Bulletin_2018/table_0067.csv,population,10,2
extracted_tables/032_Health_Bulletin_2018/table_0245.csv,other,13,2
extracted_tables/032_Health_Bulletin_2018/table_0250.csv,population,6,2
extracted_tables/032_Health_Bulletin_2018/table_0018.csv,population,13,2
extracted_tables/032_Health_Bulletin_2018/table_0183.csv,other,6,2
extracted_tables/032_Health_Bulletin_2018/table_0130.csv,health_stat,14,3
extracted_tables/032_Health_Bulletin_2018/table_0197.csv,human_resource,13,2
extracted_tables/032_Health_Bulletin_2018/table_0268.csv,human_resource,4,2
extracted_tables/032_Health_Bulletin_2018/table_0114.csv,health_stat,9,2
extracted_tables/036_Health_Bulletin_2014/table_0168.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0188.csv,other,3,5
extracted_tables/036_Health_Bulletin_2014/table_0071.csv,other,2,4
extracted_tables/036_Health_Bulletin_2014/table_0040.csv,health_stat,8,3
extracted_tables/036_Health_Bulletin_2014/table_0036.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0134.csv,other,6,3
extracted_tables/036_Health_Bulletin_2014/table_0131.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0125.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0034.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0079.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0214.csv,other,4,3
extracted_tables/036_Health_Bulletin_2014/table_0180.csv,population,2,3
extracted_tables/036_Health_Bulletin_2014/table_0171.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0209.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0064.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0129.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0020.csv,other,4,9
extracted_tables/036_Health_Bulletin_2014/table_0101.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0186.csv,other,2,11
extracted_tables/036_Health_Bulletin_2014/table_0099.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0070.csv,other,2,4
extracted_tables/036_Health_Bulletin_2014/table_0207.csv,health_stat,17,3
extracted_tables/036_Health_Bulletin_2014/table_0109.csv,human_resource,3,3
extracted_tables/036_Health_Bulletin_2014/table_0156.csv,other,9,15
extracted_tables/036_Health_Bulletin_2014/table_0089.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0080.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0049.csv,population,3,3
extracted_tables/036_Health_Bulletin_2014/table_0199.csv,health_stat,2,3
extracted_tables/036_Health_Bulletin_2014/table_0210.csv,health_stat,6,3
extracted_tables/036_Health_Bulletin_2014/table_0023.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0160.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0011.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0184.csv,health_stat,3,3
extracted_tables/036_Health_Bulletin_2014/table_0224.csv,other,8,6
extracted_tables/036_Health_Bulletin_2014/table_0014.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0102.csv,human_resource,8,3
extracted_tables/036_Health_Bulletin_2014/table_0006.csv,other,5,3
extracted_tables/036_Health_Bulletin_2014/table_0083.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0127.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0016.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0051.csv,other,11,24
extracted_tables/036_Health_Bulletin_2014/table_0072.csv,other,4,6
extracted_tables/036_Health_Bulletin_2014/table_0194.csv,other,5,9
extracted_tables/036_Health_Bulletin_2014/table_0135.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0206.csv,health_stat,4,3
extracted_tables/036_Health_Bulletin_2014/table_0013.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0108.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0027.csv,health_stat,2,7
extracted_tables/036_Health_Bulletin_2014/table_0126.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0043.csv,health_stat,3,3
extracted_tables/036_Health_Bulletin_2014/table_0045.csv,health_stat,2,3
extracted_tables/036_Health_Bulletin_2014/table_0044.csv,health_stat,2,3
extracted_tables/036_Health_Bulletin_2014/table_0219.csv,other,2,7
extracted_tables/036_Health_Bulletin_2014/table_0111.csv,human_resource,4,9
extracted_tables/036_Health_Bulletin_2014/table_0090.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0123.csv,other,4,9
extracted_tables/036_Health_Bulletin_2014/table_0172.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0137.csv,other,2,7
extracted_tables/036_Health_Bulletin_2014/table_0152.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0122.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0094.csv,other,11,5
extracted_tables/036_Health_Bulletin_2014/table_0052.csv,other,3,9
extracted_tables/036_Health_Bulletin_2014/table_0140.csv,other,2,7
extracted_tables/036_Health_Bulletin_2014/table_0203.csv,health_stat,12,4
extracted_tables/036_Health_Bulletin_2014/table_0193.csv,human_resource,9,3
extracted_tables/036_Health_Bulletin_2014/table_0032.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0066.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0098.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0103.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0227.csv,other,3,4
extracted_tables/036_Health_Bulletin_2014/table_0074.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0031.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0147.csv,other,9,6
extracted_tables/036_Health_Bulletin_2014/table_0157.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0225.csv,population,3,4
extracted_tables/036_Health_Bulletin_2014/table_0220.csv,other,5,7
extracted_tables/036_Health_Bulletin_2014/table_0163.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0190.csv,other,3,5
extracted_tables/036_Health_Bulletin_2014/table_0069.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0078.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0195.csv,other,6,9
extracted_tables/036_Health_Bulletin_2014/table_0143.csv,other,9,6
extracted_tables/036_Health_Bulletin_2014/table_0174.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0022.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0015.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0046.csv,health_stat,2,3
extracted_tables/036_Health_Bulletin_2014/table_0139.csv,other,15,9
extracted_tables/036_Health_Bulletin_2014/table_0222.csv,other,9,4
extracted_tables/036_Health_Bulletin_2014/table_0201.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0226.csv,other,3,4
extracted_tables/036_Health_Bulletin_2014/table_0012.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0061.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0068.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0057.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0121.csv,other,8,3
extracted_tables/036_Health_Bulletin_2014/table_0019.csv,population,3,3
extracted_tables/036_Health_Bulletin_2014/table_0217.csv,health_stat,4,8
extracted_tables/036_Health_Bulletin_2014/table_0116.csv,human_resource,5,5
extracted_tables/036_Health_Bulletin_2014/table_0149.csv,other,9,9
extracted_tables/036_Health_Bulletin_2014/table_0124.csv,other,8,3
extracted_tables/036_Health_Bulletin_2014/table_0041.csv,health_stat,4,3
extracted_tables/036_Health_Bulletin_2014/table_0179.csv,other,6,3
extracted_tables/036_Health_Bulletin_2014/table_0128.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0076.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0162.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0047.csv,health_stat,2,3
extracted_tables/036_Health_Bulletin_2014/table_0004.csv,population,3,3
extracted_tables/036_Health_Bulletin_2014/table_0088.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0062.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0161.csv,other,9,5
extracted_tables/036_Health_Bulletin_2014/table_0030.csv,health_stat,11,3
extracted_tables/036_Health_Bulletin_2014/table_0196.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0187.csv,surgery,3,3
extracted_tables/036_Health_Bulletin_2014/table_0181.csv,population,11,3
extracted_tables/036_Health_Bulletin_2014/table_0205.csv,health_stat,6,3
extracted_tables/036_Health_Bulletin_2014/table_0050.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0192.csv,human_resource,20,3
extracted_tables/036_Health_Bulletin_2014/table_0037.csv,health_stat,11,3
extracted_tables/036_Health_Bulletin_2014/table_0153.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0107.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0223.csv,other,8,5
extracted_tables/036_Health_Bulletin_2014/table_0054.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0164.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0026.csv,other,2,7
extracted_tables/036_Health_Bulletin_2014/table_0155.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0204.csv,other,4,4
extracted_tables/036_Health_Bulletin_2014/table_0086.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0008.csv,population,11,3
extracted_tables/036_Health_Bulletin_2014/table_0035.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0058.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0182.csv,population,9,3
extracted_tables/036_Health_Bulletin_2014/table_0169.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0113.csv,human_resource,3,3
extracted_tables/036_Health_Bulletin_2014/table_0048.csv,health_stat,2,3
extracted_tables/036_Health_Bulletin_2014/table_0191.csv,health_stat,8,3
extracted_tables/036_Health_Bulletin_2014/table_0105.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0063.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0021.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0100.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0009.csv,population,3,3
extracted_tables/036_Health_Bulletin_2014/table_0148.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0092.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0117.csv,human_resource,5,5
extracted_tables/036_Health_Bulletin_2014/table_0177.csv,population,8,3
extracted_tables/036_Health_Bulletin_2014/table_0007.csv,other,4,3
extracted_tables/036_Health_Bulletin_2014/table_0176.csv,population,2,5
extracted_tables/036_Health_Bulletin_2014/table_0145.csv,other,9,8
extracted_tables/036_Health_Bulletin_2014/table_0087.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0159.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0170.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0120.csv,population,4,3
extracted_tables/036_Health_Bulletin_2014/table_0093.csv,other,9,5
extracted_tables/036_Health_Bulletin_2014/table_0042.csv,health_stat,11,3
extracted_tables/036_Health_Bulletin_2014/table_0202.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0112.csv,human_resource,4,5
extracted_tables/036_Health_Bulletin_2014/table_0097.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0216.csv,other,6,4
extracted_tables/036_Health_Bulletin_2014/table_0141.csv,other,4,6
extracted_tables/036_Health_Bulletin_2014/table_0138.csv,population,3,9
extracted_tables/036_Health_Bulletin_2014/table_0082.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0091.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0038.csv,health_stat,11,3
extracted_tables/036_Health_Bulletin_2014/table_0218.csv,other,4,6
extracted_tables/036_Health_Bulletin_2014/table_0017.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0175.csv,population,4,7
extracted_tables/036_Health_Bulletin_2014/table_0010.csv,health_stat,15,3
extracted_tables/036_Health_Bulletin_2014/table_0055.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0003.csv,other,4,3
extracted_tables/036_Health_Bulletin_2014/table_0167.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0033.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0142.csv,other,9,6
extracted_tables/036_Health_Bulletin_2014/table_0228.csv,other,3,4
extracted_tables/036_Health_Bulletin_2014/table_0208.csv,population,4,3
extracted_tables/036_Health_Bulletin_2014/table_0084.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0119.csv,other,16,3
extracted_tables/036_Health_Bulletin_2014/table_0229.csv,other,5,6
extracted_tables/036_Health_Bulletin_2014/table_0025.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0150.csv,other,9,10
extracted_tables/036_Health_Bulletin_2014/table_0039.csv,health_stat,11,3
extracted_tables/036_Health_Bulletin_2014/table_0151.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0215.csv,other,4,3
extracted_tables/036_Health_Bulletin_2014/table_0198.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0133.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0189.csv,other,3,5
extracted_tables/036_Health_Bulletin_2014/table_0211.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0136.csv,other,3,5
extracted_tables/036_Health_Bulletin_2014/table_0178.csv,other,5,3
extracted_tables/036_Health_Bulletin_2014/table_0096.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0106.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0028.csv,health_stat,12,3
extracted_tables/036_Health_Bulletin_2014/table_0118.csv,surgery,2,7
extracted_tables/036_Health_Bulletin_2014/table_0073.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0081.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0095.csv,other,2,5
extracted_tables/036_Health_Bulletin_2014/table_0024.csv,health_stat,2,5
extracted_tables/036_Health_Bulletin_2014/table_0146.csv,other,9,7
extracted_tables/036_Health_Bulletin_2014/table_0166.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0002.csv,other,4,4
extracted_tables/036_Health_Bulletin_2014/table_0005.csv,other,4,3
extracted_tables/036_Health_Bulletin_2014/table_0110.csv,human_resource,3,3
extracted_tables/036_Health_Bulletin_2014/table_0075.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0221.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0185.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0173.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0053.csv,other,2,9
extracted_tables/036_Health_Bulletin_2014/table_0144.csv,other,7,3
extracted_tables/036_Health_Bulletin_2014/table_0060.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0158.csv,other,9,9
extracted_tables/036_Health_Bulletin_2014/table_0085.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0065.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0029.csv,health_stat,11,3
extracted_tables/036_Health_Bulletin_2014/table_0104.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0132.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0077.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0212.csv,other,10,3
extracted_tables/036_Health_Bulletin_2014/table_0165.csv,other,9,3
extracted_tables/036_Health_Bulletin_2014/table_0001.csv,other,7,8
extracted_tables/036_Health_Bulletin_2014/table_0154.csv,other,9,13
extracted_tables/036_Health_Bulletin_2014/table_0059.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0115.csv,human_resource,13,5
extracted_tables/036_Health_Bulletin_2014/table_0056.csv,other,2,2
extracted_tables/036_Health_Bulletin_2014/table_0200.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0213.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0067.csv,other,3,5
extracted_tables/036_Health_Bulletin_2014/table_0018.csv,other,2,9
extracted_tables/036_Health_Bulletin_2014/table_0183.csv,other,3,3
extracted_tables/036_Health_Bulletin_2014/table_0130.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0197.csv,other,2,3
extracted_tables/036_Health_Bulletin_2014/table_0114.csv,human_resource,5,5
extracted_tables/035_Health_Bulletin_2015/table_0040.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0036.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0034.csv,other,4,13
extracted_tables/035_Health_Bulletin_2015/table_0020.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0049.csv,other,3,4
extracted_tables/035_Health_Bulletin_2015/table_0023.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0011.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0014.csv,other,3,3
extracted_tables/035_Health_Bulletin_2015/table_0006.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0016.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0051.csv,other,3,4
extracted_tables/035_Health_Bulletin_2015/table_0013.csv,other,3,3
extracted_tables/035_Health_Bulletin_2015/table_0027.csv,other,3,7
extracted_tables/035_Health_Bulletin_2015/table_0043.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0045.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0044.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0052.csv,other,3,2
extracted_tables/035_Health_Bulletin_2015/table_0032.csv,other,6,11
extracted_tables/035_Health_Bulletin_2015/table_0031.csv,other,4,17
extracted_tables/035_Health_Bulletin_2015/table_0022.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0015.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0046.csv,other,4,3
extracted_tables/035_Health_Bulletin_2015/table_0012.csv,other,3,3
extracted_tables/035_Health_Bulletin_2015/table_0019.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0041.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0047.csv,other,4,5
extracted_tables/035_Health_Bulletin_2015/table_0004.csv,other,5,24
extracted_tables/035_Health_Bulletin_2015/table_0030.csv,other,6,7
extracted_tables/035_Health_Bulletin_2015/table_0050.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0037.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0026.csv,other,5,7
extracted_tables/035_Health_Bulletin_2015/table_0008.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0035.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0048.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0021.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0009.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0007.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0042.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0038.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0017.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0010.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0003.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0033.csv,other,7,7
extracted_tables/035_Health_Bulletin_2015/table_0025.csv,other,4,7
extracted_tables/035_Health_Bulletin_2015/table_0039.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0028.csv,other,2,6
extracted_tables/035_Health_Bulletin_2015/table_0024.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0002.csv,other,2,2
extracted_tables/035_Health_Bulletin_2015/table_0005.csv,other,8,8
extracted_tables/035_Health_Bulletin_2015/table_0053.csv,other,2,3
extracted_tables/035_Health_Bulletin_2015/table_0029.csv,other,11,14
extracted_tables/035_Health_Bulletin_2015/table_0001.csv,other,3,5
